month,state,category,total_sales
2017-12,SP,tablets_printing_image,419.40000000000003
2017-12,SP,telephony,4134.24
2017-12,SP,toys,19089.23
2017-12,SP,watches_gifts,26386.54
2017-12,TO,auto,87.5
2017-12,TO,bed_bath_table,84.44
2017-12,TO,cool_stuff,239.99
2017-12,TO,fashion_bags_accessories,109.19999999999999
2017-12,TO,furniture_decor,49.0
2017-12,TO,health_beauty,179.99
2017-12,TO,housewares,69.8
2017-12,TO,musical_instruments,36.9
2017-12,TO,perfumery,177.99
2017-12,TO,sports_leisure,69.9
2017-12,TO,watches_gifts,406.9
2018-01,AC,books_general_interest,108.9
2018-01,AC,fashion_bags_accessories,89.9
2018-01,AC,furniture_decor,88.34
2018-01,AC,garden_tools,510.0
2018-01,AC,luggage_accessories,97.8
2018-01,AC,musical_instruments,36.9
2018-01,AL,auto,149.99
2018-01,AL,bed_bath_table,246.89000000000001
2018-01,AL,computers_accessories,79.99000000000001
2018-01,AL,consoles_games,689.89
2018-01,AL,cool_stuff,157.8
2018-01,AL,electronics,21.9
2018-01,AL,furniture_decor,264.6
2018-01,AL,garden_tools,49.9
2018-01,AL,health_beauty,703.1800000000001
2018-01,AL,home_construction,386.75
2018-01,AL,luggage_accessories,349.9
2018-01,AL,office_furniture,279.9
2018-01,AL,perfumery,107.98
2018-01,AL,pet_shop,148.0
2018-01,AL,sports_leisure,688.6
2018-01,AL,stationery,178.9
2018-01,AL,telephony,185.91
2018-01,AL,toys,259.9
2018-01,AL,watches_gifts,225.0
2018-01,AM,baby,388.0
2018-01,AM,computers_accessories,28.9
2018-01,AM,fixed_telephony,19.99
2018-01,AM,garden_tools,1688.0
2018-01,AM,luggage_accessories,289.0
2018-01,AM,office_furniture,48.9
2018-01,AM,sports_leisure,287.9
2018-01,AM,stationery,149.0
2018-01,AM,telephony,79.97
2018-01,AM,toys,54.99
2018-01,AP,computers_accessories,1546.23
2018-01,AP,electronics,13.65
2018-01,AP,musical_instruments,199.0
2018-01,AP,sports_leisure,198.9
2018-01,AP,telephony,89.89
2018-01,AP,watches_gifts,346.0
2018-01,BA,audio,108.4
2018-01,BA,auto,1657.9
2018-01,BA,baby,1080.48
2018-01,BA,bed_bath_table,566.08
2018-01,BA,books_general_interest,116.0
2018-01,BA,christmas_supplies,239.70000000000002
2018-01,BA,computers,670.0
2018-01,BA,computers_accessories,2249.04
2018-01,BA,consoles_games,127.0
2018-01,BA,construction_tools_construction,709.79
2018-01,BA,cool_stuff,1903.0700000000002
2018-01,BA,costruction_tools_garden,122.9
2018-01,BA,drinks,40.0
2018-01,BA,electronics,874.19
2018-01,BA,fashion_bags_accessories,746.7
2018-01,BA,fashion_shoes,197.4
2018-01,BA,fashion_underwear_beach,155.0
2018-01,BA,fixed_telephony,26.9
2018-01,BA,furniture_decor,1449.96
2018-01,BA,furniture_living_room,32.99
2018-01,BA,garden_tools,3028.91
2018-01,BA,health_beauty,3971.08
2018-01,BA,home_appliances,47.59
2018-01,BA,home_construction,1107.98
2018-01,BA,housewares,794.5
2018-01,BA,musical_instruments,956.5
2018-01,BA,office_furniture,983.89
2018-01,BA,perfumery,168.88
2018-01,BA,pet_shop,408.37
2018-01,BA,signaling_and_security,28.99
2018-01,BA,small_appliances,48.9
2018-01,BA,sports_leisure,6135.46
2018-01,BA,stationery,1068.1
2018-01,BA,telephony,784.01
2018-01,BA,toys,489.88
2018-01,BA,watches_gifts,3315.87
2018-01,CE,auto,385.0
2018-01,CE,baby,184.98
2018-01,CE,bed_bath_table,511.70000000000005
2018-01,CE,books_general_interest,108.9
2018-01,CE,computers_accessories,1194.08
2018-01,CE,construction_tools_safety,199.9
2018-01,CE,cool_stuff,408.79
2018-01,CE,costruction_tools_garden,16.6
2018-01,CE,drinks,205.96
2018-01,CE,electronics,265.34000000000003
2018-01,CE,fashion_bags_accessories,164.0
2018-01,CE,food_drink,17.98
2018-01,CE,furniture_decor,1213.4
2018-01,CE,garden_tools,99.9
2018-01,CE,health_beauty,2171.06
2018-01,CE,home_construction,659.8
2018-01,CE,housewares,2394.2200000000003
2018-01,CE,kitchen_dining_laundry_garden_furniture,140.0
2018-01,CE,luggage_accessories,99.9
2018-01,CE,musical_instruments,924.0
2018-01,CE,perfumery,124.97
2018-01,CE,pet_shop,39.98
2018-01,CE,small_appliances,299.0
2018-01,CE,sports_leisure,217.15
2018-01,CE,stationery,669.5
2018-01,CE,telephony,208.92
2018-01,CE,toys,30.5
2018-01,CE,watches_gifts,1355.8899999999999
2018-01,DF,audio,334.8
2018-01,DF,auto,1567.47
2018-01,DF,baby,135.89
2018-01,DF,bed_bath_table,1903.99
2018-01,DF,computers_accessories,920.27
2018-01,DF,cool_stuff,570.37
2018-01,DF,costruction_tools_garden,104.9
2018-01,DF,electronics,309.2
2018-01,DF,fashion_bags_accessories,64.1
2018-01,DF,furniture_decor,897.87
2018-01,DF,garden_tools,99.9
2018-01,DF,health_beauty,968.95
2018-01,DF,home_appliances_2,895.0
2018-01,DF,home_confort,86.9
2018-01,DF,housewares,466.0
2018-01,DF,luggage_accessories,666.6999999999999
2018-01,DF,market_place,27.93
2018-01,DF,office_furniture,546.98
2018-01,DF,perfumery,718.15
2018-01,DF,pet_shop,1404.59
2018-01,DF,small_appliances,383.9
2018-01,DF,sports_leisure,1308.28
2018-01,DF,stationery,523.3
2018-01,DF,telephony,221.86
2018-01,DF,toys,193.8
2018-01,DF,watches_gifts,2196.8
2018-01,ES,air_conditioning,199.0
2018-01,ES,auto,1112.14
2018-01,ES,baby,1329.2
2018-01,ES,bed_bath_table,1390.26
2018-01,ES,books_technical,418.95
2018-01,ES,christmas_supplies,116.9
2018-01,ES,computers_accessories,1388.7
2018-01,ES,cool_stuff,2380.17
2018-01,ES,electronics,732.74
2018-01,ES,fashion_bags_accessories,303.5
2018-01,ES,fashion_shoes,84.9
2018-01,ES,food_drink,40.8
2018-01,ES,furniture_decor,546.27
2018-01,ES,garden_tools,269.7
2018-01,ES,health_beauty,597.87
2018-01,ES,home_construction,80.0
2018-01,ES,housewares,743.9
2018-01,ES,luggage_accessories,998.9
2018-01,ES,musical_instruments,638.6
2018-01,ES,office_furniture,276.93
2018-01,ES,perfumery,10.6
2018-01,ES,pet_shop,101.97
2018-01,ES,small_appliances,549.9
2018-01,ES,sports_leisure,1859.2
2018-01,ES,stationery,1090.7
2018-01,ES,telephony,779.27
2018-01,ES,toys,452.38
2018-01,ES,watches_gifts,2160.58
2018-01,GO,auto,292.2
2018-01,GO,baby,710.37
2018-01,GO,bed_bath_table,1011.18
2018-01,GO,books_general_interest,125.69999999999999
2018-01,GO,books_technical,155.0
2018-01,GO,computers_accessories,946.64
2018-01,GO,cool_stuff,638.76
2018-01,GO,costruction_tools_garden,137.2
2018-01,GO,costruction_tools_tools,149.9
2018-01,GO,drinks,118.6
2018-01,GO,electronics,73.6
2018-01,GO,fashion_bags_accessories,234.89000000000001
2018-01,GO,fashion_male_clothing,59.9
2018-01,GO,food,119.8
2018-01,GO,furniture_decor,1266.89
2018-01,GO,furniture_living_room,177.99
2018-01,GO,garden_tools,308.9
2018-01,GO,health_beauty,1469.51
2018-01,GO,home_appliances_2,37.9
2018-01,GO,home_confort,249.0
2018-01,GO,housewares,112.3
2018-01,GO,industry_commerce_and_business,440.70000000000005
2018-01,GO,luggage_accessories,26.99
2018-01,GO,office_furniture,289.49
2018-01,GO,perfumery,704.88
2018-01,GO,small_appliances,1767.39
2018-01,GO,sports_leisure,1629.19
2018-01,GO,stationery,1360.79
2018-01,GO,telephony,223.73
2018-01,GO,toys,249.88
2018-01,GO,watches_gifts,1391.67
2018-01,MA,auto,278.39
2018-01,MA,bed_bath_table,212.5
2018-01,MA,computers_accessories,1059.3
2018-01,MA,construction_tools_construction,49.99
2018-01,MA,cool_stuff,311.98
2018-01,MA,electronics,13.65
2018-01,MA,fashion_bags_accessories,339.98
2018-01,MA,furniture_decor,634.9
2018-01,MA,garden_tools,49.9
2018-01,MA,health_beauty,1329.74
2018-01,MA,housewares,222.0
2018-01,MA,musical_instruments,54.9
2018-01,MA,office_furniture,319.95000000000005
2018-01,MA,perfumery,139.0
2018-01,MA,pet_shop,139.0
2018-01,MA,sports_leisure,852.81
2018-01,MA,stationery,388.8
2018-01,MA,telephony,485.86
2018-01,MA,toys,545.87
2018-01,MA,watches_gifts,1516.99
2018-01,MG,agro_industry_and_commerce,412.0
2018-01,MG,audio,208.9
2018-01,MG,auto,6610.43
2018-01,MG,baby,2947.04
2018-01,MG,bed_bath_table,10449.1
2018-01,MG,books_general_interest,202.9
2018-01,MG,books_imported,65.0
2018-01,MG,books_technical,87.0
2018-01,MG,computers,1198.0
2018-01,MG,computers_accessories,11948.02
2018-01,MG,consoles_games,2456.54
2018-01,MG,construction_tools_construction,482.26
2018-01,MG,construction_tools_safety,898.9
2018-01,MG,cool_stuff,2657.9300000000003
2018-01,MG,costruction_tools_tools,105.69999999999999
2018-01,MG,drinks,112.98
2018-01,MG,electronics,1776.75
2018-01,MG,fashion_bags_accessories,1259.37
2018-01,MG,fashion_male_clothing,239.8
2018-01,MG,fashion_shoes,114.80000000000001
2018-01,MG,fashion_underwear_beach,214.9
2018-01,MG,flowers,33.2
2018-01,MG,food_drink,10.9
2018-01,MG,furniture_decor,6935.93
2018-01,MG,furniture_living_room,159.8
2018-01,MG,furniture_mattress_and_upholstery,75.0
2018-01,MG,garden_tools,4496.04
2018-01,MG,health_beauty,7842.92
2018-01,MG,home_appliances,557.84
2018-01,MG,home_appliances_2,731.5
2018-01,MG,home_confort,885.9
2018-01,MG,home_construction,440.7
2018-01,MG,housewares,6377.12
2018-01,MG,industry_commerce_and_business,187.9
2018-01,MG,kitchen_dining_laundry_garden_furniture,238.9
2018-01,MG,luggage_accessories,4391.65
2018-01,MG,market_place,84.85
2018-01,MG,musical_instruments,2025.9
2018-01,MG,office_furniture,2133.92
2018-01,MG,perfumery,3063.3
2018-01,MG,pet_shop,1762.9499999999998
2018-01,MG,small_appliances,2159.0
2018-01,MG,sports_leisure,12083.17
2018-01,MG,stationery,4942.97
2018-01,MG,telephony,2177.77
2018-01,MG,toys,1277.28
2018-01,MG,watches_gifts,6743.92
2018-01,MS,art,129.99
2018-01,MS,baby,315.70000000000005
2018-01,MS,bed_bath_table,239.75
2018-01,MS,computers,599.0
2018-01,MS,computers_accessories,408.09000000000003
2018-01,MS,cool_stuff,1609.99
2018-01,MS,drinks,94.98
2018-01,MS,electronics,299.6
2018-01,MS,fashion_bags_accessories,59.199999999999996
2018-01,MS,flowers,31.2
2018-01,MS,furniture_decor,478.9
2018-01,MS,garden_tools,325.89
2018-01,MS,health_beauty,1064.8
2018-01,MS,home_appliances,14.0
2018-01,MS,home_appliances_2,79.8
2018-01,MS,housewares,204.0
2018-01,MS,luggage_accessories,378.98
2018-01,MS,market_place,28.99
2018-01,MS,musical_instruments,169.9
2018-01,MS,perfumery,159.85
2018-01,MS,pet_shop,75.99
2018-01,MS,small_appliances,59.42
2018-01,MS,sports_leisure,2409.2799999999997
2018-01,MS,stationery,638.4
2018-01,MS,telephony,168.99
2018-01,MS,toys,520.6800000000001
2018-01,MS,watches_gifts,398.0
2018-01,MT,air_conditioning,71.8
2018-01,MT,auto,823.89
2018-01,MT,baby,409.88
2018-01,MT,bed_bath_table,858.0
2018-01,MT,computers_accessories,88.98
2018-01,MT,consoles_games,32.5
2018-01,MT,construction_tools_construction,1299.0
2018-01,MT,cool_stuff,325.98
2018-01,MT,electronics,41.8
2018-01,MT,fashion_male_clothing,147.5
2018-01,MT,furniture_decor,478.40000000000003
2018-01,MT,garden_tools,269.7
2018-01,MT,health_beauty,1414.73
2018-01,MT,housewares,356.99
2018-01,MT,market_place,79.9
2018-01,MT,office_furniture,192.99
2018-01,MT,perfumery,400.98
2018-01,MT,pet_shop,179.17
2018-01,MT,small_appliances,386.0
2018-01,MT,sports_leisure,2712.59
2018-01,MT,stationery,925.8
2018-01,MT,telephony,366.96
2018-01,MT,toys,69.99
2018-01,MT,watches_gifts,336.0
2018-01,PA,agro_industry_and_commerce,410.0
2018-01,PA,auto,1280.1100000000001
2018-01,PA,baby,923.36
2018-01,PA,bed_bath_table,435.6
2018-01,PA,computers,1389.0
2018-01,PA,computers_accessories,1792.6699999999998
2018-01,PA,cool_stuff,72.99
2018-01,PA,costruction_tools_tools,27.0
2018-01,PA,electronics,719.95
2018-01,PA,fashion_bags_accessories,34.9
2018-01,PA,fashion_underwear_beach,59.9
2018-01,PA,furniture_decor,794.48
2018-01,PA,garden_tools,49.9
2018-01,PA,health_beauty,464.65
2018-01,PA,housewares,371.2
2018-01,PA,musical_instruments,59.0
2018-01,PA,office_furniture,159.94
2018-01,PA,perfumery,522.76
2018-01,PA,pet_shop,159.9
2018-01,PA,small_appliances,193.0
2018-01,PA,sports_leisure,1777.7
2018-01,PA,stationery,298.9
2018-01,PA,telephony,194.95
2018-01,PA,watches_gifts,1507.0
2018-01,PB,baby,47.5
2018-01,PB,computers_accessories,391.7
2018-01,PB,cool_stuff,475.6
2018-01,PB,electronics,1868.9
2018-01,PB,fixed_telephony,1380.0
2018-01,PB,furniture_decor,499.8
2018-01,PB,garden_tools,49.9
2018-01,PB,health_beauty,1117.88
2018-01,PB,luggage_accessories,54.9
2018-01,PB,pet_shop,129.99
2018-01,PB,sports_leisure,408.6
2018-01,PB,stationery,536.8
2018-01,PB,telephony,130.96
2018-01,PB,toys,89.9
2018-01,PE,agro_industry_and_commerce,934.94
2018-01,PE,auto,460.9
2018-01,PE,baby,623.88
2018-01,PE,bed_bath_table,212.15
2018-01,PE,books_technical,65.0
2018-01,PE,computers_accessories,1733.7
2018-01,PE,cool_stuff,395.49
2018-01,PE,electronics,35.55
2018-01,PE,fashion_bags_accessories,88.78999999999999
2018-01,PE,flowers,109.8
2018-01,PE,food,27.9
2018-01,PE,food_drink,25.99
2018-01,PE,furniture_decor,848.5
2018-01,PE,garden_tools,138.79
2018-01,PE,health_beauty,2774.0
2018-01,PE,housewares,442.96
2018-01,PE,industry_commerce_and_business,980.9
2018-01,PE,luggage_accessories,99.9
2018-01,PE,musical_instruments,79.9
2018-01,PE,office_furniture,253.59
2018-01,PE,pet_shop,25.78
2018-01,PE,sports_leisure,1921.8
2018-01,PE,stationery,602.78
2018-01,PE,telephony,985.21
2018-01,PE,toys,99.99
2018-01,PE,watches_gifts,440.0
2018-01,PI,audio,39.8
2018-01,PI,auto,462.39
2018-01,PI,baby,73.5
2018-01,PI,bed_bath_table,414.89
2018-01,PI,computers_accessories,954.6999999999999
2018-01,PI,consoles_games,24.9
2018-01,PI,costruction_tools_garden,104.4
2018-01,PI,electronics,32.55
2018-01,PI,furniture_decor,250.0
2018-01,PI,health_beauty,409.89
2018-01,PI,home_confort,408.99
2018-01,PI,home_construction,54.7
2018-01,PI,industry_commerce_and_business,126.30000000000001
2018-01,PI,office_furniture,192.99
2018-01,PI,perfumery,13.99
2018-01,PI,pet_shop,30.0
2018-01,PI,sports_leisure,2287.0
2018-01,PI,stationery,337.0
2018-01,PI,telephony,57.89
2018-01,PI,watches_gifts,425.99
2018-01,PR,agro_industry_and_commerce,431.5
2018-01,PR,air_conditioning,567.59
2018-01,PR,art,139.99
2018-01,PR,audio,178.0
2018-01,PR,auto,1252.16
2018-01,PR,baby,2109.16
2018-01,PR,bed_bath_table,3182.62
2018-01,PR,books_general_interest,188.9
2018-01,PR,computers_accessories,3176.88
2018-01,PR,consoles_games,479.29999999999995
2018-01,PR,construction_tools_construction,577.37
2018-01,PR,cool_stuff,2685.77
2018-01,PR,costruction_tools_garden,396.0
2018-01,PR,drinks,104.98
2018-01,PR,electronics,722.88
2018-01,PR,fashion_bags_accessories,289.69
2018-01,PR,fashion_shoes,56.8
2018-01,PR,food,38.85
2018-01,PR,food_drink,35.99
2018-01,PR,furniture_decor,3061.2400000000002
2018-01,PR,furniture_living_room,59.99
2018-01,PR,garden_tools,1314.58
2018-01,PR,health_beauty,3725.4
2018-01,PR,home_appliances,165.0
2018-01,PR,home_appliances_2,1054.0
2018-01,PR,home_confort,199.0
2018-01,PR,home_construction,132.4
2018-01,PR,housewares,3905.97
2018-01,PR,luggage_accessories,567.79
2018-01,PR,musical_instruments,72.9
2018-01,PR,office_furniture,1239.3899999999999
2018-01,PR,perfumery,509.35
2018-01,PR,pet_shop,115.0
2018-01,PR,signaling_and_security,100.0
2018-01,PR,small_appliances,1056.95
2018-01,PR,sports_leisure,3563.87
2018-01,PR,stationery,2280.1
2018-01,PR,telephony,863.78
2018-01,PR,toys,1819.6200000000001
2018-01,PR,watches_gifts,4653.99
2018-01,RJ,agro_industry_and_commerce,320.0
2018-01,RJ,air_conditioning,2572.08
2018-01,RJ,art,596.98
2018-01,RJ,audio,629.9
2018-01,RJ,auto,1803.47
2018-01,RJ,baby,4263.74
2018-01,RJ,bed_bath_table,12104.95
2018-01,RJ,books_general_interest,337.5
2018-01,RJ,books_imported,82.0
2018-01,RJ,books_technical,50.9
2018-01,RJ,computers,1797.0
2018-01,RJ,computers_accessories,12549.98
2018-01,RJ,consoles_games,994.88
2018-01,RJ,construction_tools_construction,2282.89
2018-01,RJ,cool_stuff,8297.08
2018-01,RJ,costruction_tools_garden,2143.79
2018-01,RJ,costruction_tools_tools,189.9
2018-01,RJ,drinks,640.4300000000001
2018-01,RJ,electronics,2558.59
2018-01,RJ,fashion_bags_accessories,1241.0
2018-01,RJ,fixed_telephony,30.6
2018-01,RJ,flowers,44.400000000000006
2018-01,RJ,food,98.75
2018-01,RJ,food_drink,89.12
2018-01,RJ,furniture_decor,6804.22
2018-01,RJ,furniture_living_room,639.82
2018-01,RJ,garden_tools,3668.27
2018-01,RJ,health_beauty,6810.49
2018-01,RJ,home_appliances,373.74
2018-01,RJ,home_appliances_2,2110.0
2018-01,RJ,home_construction,79.8
2018-01,RJ,housewares,5337.12
2018-01,RJ,industry_commerce_and_business,104.0
2018-01,RJ,kitchen_dining_laundry_garden_furniture,337.9
2018-01,RJ,luggage_accessories,1746.0700000000002
2018-01,RJ,music,24.97
2018-01,RJ,musical_instruments,599.9
2018-01,RJ,office_furniture,3611.3599999999997
2018-01,RJ,party_supplies,67.9
2018-01,RJ,perfumery,2865.1
2018-01,RJ,pet_shop,933.6
2018-01,RJ,small_appliances,3191.79
2018-01,RJ,sports_leisure,11532.130000000001
2018-01,RJ,stationery,5631.1
2018-01,RJ,telephony,1171.28
2018-01,RJ,toys,2743.5299999999997
2018-01,RJ,watches_gifts,10721.81
2018-01,RN,audio,189.0
2018-01,RN,baby,124.99
2018-01,RN,bed_bath_table,813.87
2018-01,RN,books_general_interest,408.0
2018-01,RN,computers_accessories,473.79
2018-01,RN,construction_tools_construction,638.9
2018-01,RN,cool_stuff,384.9
2018-01,RN,electronics,34.5
2018-01,RN,food_drink,40.8
2018-01,RN,furniture_decor,249.63
2018-01,RN,garden_tools,49.9
2018-01,RN,health_beauty,1001.49
2018-01,RN,perfumery,469.79
2018-01,RN,sports_leisure,180.49
2018-01,RN,stationery,366.0
2018-01,RN,toys,259.9
2018-01,RN,watches_gifts,379.99
2018-01,RO,auto,89.9
2018-01,RO,bed_bath_table,86.9
2018-01,RO,christmas_supplies,69.9
2018-01,RO,computers_accessories,275.0
2018-01,RO,cool_stuff,599.96
2018-01,RO,electronics,13.65
2018-01,RO,furniture_decor,149.0
2018-01,RO,health_beauty,121.0
2018-01,RO,industry_commerce_and_business,79.9
2018-01,RO,office_furniture,549.97
2018-01,RO,small_appliances,99.9
2018-01,RO,sports_leisure,53.9
2018-01,RO,stationery,64.9
2018-01,RO,telephony,32.879999999999995
2018-01,RR,sports_leisure,129.0
2018-01,RR,stationery,89.99
2018-01,RS,agro_industry_and_commerce,228.0
2018-01,RS,art,70.0
2018-01,RS,auto,1393.6
2018-01,RS,baby,1737.19
2018-01,RS,bed_bath_table,4990.1900000000005
2018-01,RS,books_general_interest,237.9
2018-01,RS,christmas_supplies,269.9
2018-01,RS,computers,599.0
2018-01,RS,computers_accessories,3086.41
2018-01,RS,consoles_games,403.99
2018-01,RS,construction_tools_construction,278.0
2018-01,RS,construction_tools_safety,209.26000000000002
2018-01,RS,cool_stuff,2352.23
2018-01,RS,costruction_tools_garden,50.5
2018-01,RS,costruction_tools_tools,59.8
2018-01,RS,drinks,94.98
2018-01,RS,electronics,716.3
2018-01,RS,fashion_bags_accessories,219.79000000000002
2018-01,RS,fashion_male_clothing,43.5
2018-01,RS,fixed_telephony,79.0
2018-01,RS,flowers,22.8
2018-01,RS,furniture_bedroom,185.0
2018-01,RS,furniture_decor,3470.77
2018-01,RS,garden_tools,2883.8
2018-01,RS,health_beauty,3495.32
2018-01,RS,home_appliances,51.45
2018-01,RS,home_confort,246.89000000000001
2018-01,RS,home_construction,696.25
2018-01,RS,housewares,1446.24
2018-01,RS,industry_commerce_and_business,104.0
2018-01,RS,kitchen_dining_laundry_garden_furniture,897.0
2018-01,RS,luggage_accessories,936.78
2018-01,RS,musical_instruments,2107.0
2018-01,RS,office_furniture,1006.84
2018-01,RS,party_supplies,67.9
2018-01,RS,perfumery,2175.67
2018-01,RS,pet_shop,278.8
2018-01,RS,small_appliances,478.0
2018-01,RS,sports_leisure,4985.6
2018-01,RS,stationery,2706.36
2018-01,RS,telephony,443.48
2018-01,RS,toys,853.6899999999999
2018-01,RS,watches_gifts,2800.3
2018-01,SC,audio,68.99
2018-01,SC,auto,1122.26
2018-01,SC,baby,1388.53
2018-01,SC,bed_bath_table,2989.52
2018-01,SC,christmas_supplies,85.2
2018-01,SC,computers_accessories,3678.61
2018-01,SC,consoles_games,219.9
2018-01,SC,construction_tools_safety,230.0
2018-01,SC,cool_stuff,1475.97
2018-01,SC,costruction_tools_garden,84.0
2018-01,SC,drinks,57.49
2018-01,SC,dvds_blu_ray,24.9
2018-01,SC,electronics,373.89
2018-01,SC,fashion_bags_accessories,549.98
2018-01,SC,fashion_shoes,254.70000000000002
2018-01,SC,fashion_sport,59.9
2018-01,SC,food,76.46
2018-01,SC,furniture_decor,2526.98
2018-01,SC,furniture_living_room,59.99
2018-01,SC,furniture_mattress_and_upholstery,75.0
2018-01,SC,garden_tools,1774.88
2018-01,SC,health_beauty,3024.31
2018-01,SC,home_appliances,14.0
2018-01,SC,home_confort,28.9
2018-01,SC,home_construction,176.8
2018-01,SC,housewares,2163.06
2018-01,SC,industry_commerce_and_business,110.0
2018-01,SC,kitchen_dining_laundry_garden_furniture,198.9
2018-01,SC,luggage_accessories,338.8
2018-01,SC,musical_instruments,759.0
2018-01,SC,office_furniture,1052.82
2018-01,SC,perfumery,851.76
2018-01,SC,pet_shop,843.89
2018-01,SC,small_appliances,193.0
2018-01,SC,sports_leisure,5492.13
2018-01,SC,stationery,1366.06
2018-01,SC,telephony,470.08
2018-01,SC,toys,2054.79
2018-01,SC,watches_gifts,2473.94
2018-01,SE,auto,167.57999999999998
2018-01,SE,bed_bath_table,124.9
2018-01,SE,computers_accessories,433.67
2018-01,SE,cool_stuff,768.99
2018-01,SE,electronics,211.8
2018-01,SE,garden_tools,99.8
2018-01,SE,health_beauty,819.89
2018-01,SE,luggage_accessories,52.9
2018-01,SE,perfumery,50.0
2018-01,SE,sports_leisure,152.8
2018-01,SE,telephony,69.98
2018-01,SE,watches_gifts,59.99
2018-01,SP,agro_industry_and_commerce,3117.0
2018-01,SP,air_conditioning,1264.27
2018-01,SP,art,1603.8100000000002
2018-01,SP,audio,2082.39
2018-01,SP,auto,15477.44
2018-01,SP,baby,13107.710000000001
2018-01,SP,bed_bath_table,38437.46
2018-01,SP,books_general_interest,345.45
2018-01,SP,books_imported,436.0
2018-01,SP,books_technical,399.7
2018-01,SP,christmas_supplies,69.9
2018-01,SP,cine_photo,199.98
2018-01,SP,computers,2396.0
2018-01,SP,computers_accessories,35772.92
2018-01,SP,consoles_games,3228.7799999999997
2018-01,SP,construction_tools_construction,5841.38
2018-01,SP,construction_tools_lights,2392.99
2018-01,SP,construction_tools_safety,690.8299999999999
2018-01,SP,cool_stuff,14161.23
2018-01,SP,costruction_tools_garden,801.59
2018-01,SP,diapers_and_hygiene,125.0
2018-01,SP,drinks,1000.6600000000001
2018-01,SP,dvds_blu_ray,24.9
2018-01,SP,electronics,4581.1900000000005
2018-01,SP,fashio_female_clothing,161.79000000000002
2018-01,SP,fashion_bags_accessories,2735.52
2018-01,SP,fashion_male_clothing,59.9
2018-01,SP,fashion_shoes,56.8
2018-01,SP,fashion_sport,59.9
2018-01,SP,fashion_underwear_beach,324.7
2018-01,SP,fixed_telephony,922.9100000000001
2018-01,SP,flowers,43.2
2018-01,SP,food,506.65
2018-01,SP,food_drink,102.4
2018-01,SP,furniture_bedroom,729.8
2018-01,SP,furniture_decor,25686.760000000002
2018-01,SP,furniture_living_room,1377.41
2018-01,SP,furniture_mattress_and_upholstery,710.5
2018-01,SP,garden_tools,6456.05
2018-01,SP,health_beauty,28800.63
2018-01,SP,home_appliances,681.33
2018-01,SP,home_appliances_2,3721.9
2018-01,SP,home_confort,1014.38
2018-01,SP,home_construction,2399.15
2018-01,SP,housewares,16155.47
2018-01,SP,industry_commerce_and_business,1528.3
2018-01,SP,kitchen_dining_laundry_garden_furniture,3365.8
2018-01,SP,la_cuisine,112.0
2018-01,SP,luggage_accessories,8898.64
2018-01,SP,market_place,597.05
2018-01,SP,musical_instruments,6722.18
2018-01,SP,office_furniture,7120.55
2018-01,SP,perfumery,7851.53
2018-01,SP,pet_shop,4353.02
2018-01,SP,signaling_and_security,919.8
2018-01,SP,small_appliances,4584.61
2018-01,SP,small_appliances_home_oven_and_coffee,369.99
2018-01,SP,sports_leisure,32211.81
2018-01,SP,stationery,17034.83
2018-01,SP,tablets_printing_image,161.8
2018-01,SP,telephony,5163.58
2018-01,SP,toys,10671.55
2018-01,SP,watches_gifts,33845.29
2018-01,TO,auto,145.99
2018-01,TO,baby,94.95
2018-01,TO,bed_bath_table,211.9
2018-01,TO,computers_accessories,155.79000000000002
2018-01,TO,health_beauty,222.79
2018-01,TO,housewares,439.0
2018-01,TO,pet_shop,99.9
2018-01,TO,sports_leisure,157.94
2018-01,TO,stationery,29.9
2018-01,TO,telephony,79.98
2018-01,TO,toys,29.9
2018-01,TO,watches_gifts,979.0
2018-02,AC,electronics,13.65
2018-02,AC,furniture_decor,79.0
2018-02,AC,housewares,109.18
2018-02,AL,auto,1348.99
2018-02,AL,baby,159.99
2018-02,AL,bed_bath_table,16.9
2018-02,AL,computers_accessories,512.59
2018-02,AL,consoles_games,1139.8899999999999
2018-02,AL,electronics,63.449999999999996
2018-02,AL,furniture_decor,54.9
2018-02,AL,garden_tools,179.0
2018-02,AL,health_beauty,220.68
2018-02,AL,housewares,81.9
2018-02,AL,luggage_accessories,139.0
2018-02,AL,sports_leisure,320.9
2018-02,AL,telephony,29.99
2018-02,AL,watches_gifts,324.89
2018-02,AM,baby,29.99
2018-02,AM,computers_accessories,1004.27
2018-02,AM,cool_stuff,209.99
2018-02,AM,drinks,47.49
2018-02,AM,home_appliances_2,540.0
2018-02,AM,telephony,57.98
2018-02,AM,watches_gifts,138.9
2018-02,AP,watches_gifts,1007.9
2018-02,BA,air_conditioning,189.9
2018-02,BA,art,110.99
2018-02,BA,auto,1202.03
2018-02,BA,baby,244.8
2018-02,BA,bed_bath_table,2371.86
2018-02,BA,books_technical,197.8
2018-02,BA,cine_photo,130.0
2018-02,BA,computers_accessories,2918.77
2018-02,BA,construction_tools_construction,49.0
2018-02,BA,construction_tools_lights,250.0
2018-02,BA,construction_tools_safety,1658.83
2018-02,BA,cool_stuff,1253.75
2018-02,BA,costruction_tools_garden,139.9
2018-02,BA,electronics,319.99
2018-02,BA,fashion_bags_accessories,417.9
2018-02,BA,fashion_underwear_beach,59.9
